game_date,play_id,text,type_text,type_id,scoring_play,period,clock_display,home_score,away_score,home_team,away_team,athlete_id_1,athlete_name_1,athlete_id_2,athlete_name_2,athlete_id_3,athlete_name_3,coordinate_x,coordinate_y
2026-04-25,401866152402,Aicha Coulibaly shooting foul,Shooting Foul,44,False,3,6:16,62,58,Phoenix Mercury,Chicago Sky,4433433.0,Aicha Coulibaly,,,,,23,2
2026-04-25,401866152404,Ashten Prechtel misses free throw 1 of 2,Free Throw - 1 of 2,98,False,3,6:16,62,58,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,,,,,-214748340,-214748365
2026-04-25,401866152405,Mercury offensive team rebound,Offensive Rebound,156,False,3,6:16,62,58,Phoenix Mercury,Chicago Sky,,,,,,,-214748340,-214748365
2026-04-25,401866152408,Ashten Prechtel misses free throw 2 of 2,Free Throw - 2 of 2,99,False,3,6:16,62,58,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,,,,,-214748340,-214748365
2026-04-25,401866152678,Morgan Maly enters the game for Quionche Carter,Substitution,584,False,3,6:16,62,58,Phoenix Mercury,Chicago Sky,4599199.0,Morgan Maly,5107404.0,Quionche Carter,,,-214748340,-214748365
2026-04-25,401866152409,Kara Dunn offensive rebound,Offensive Rebound,156,False,3,6:15,62,58,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,,,,,-214748340,-214748365
2026-04-25,401866152529,Kara Dunn lost ball turnover (Jacy Sheldon steals),Lost Ball Turnover,63,False,3,6:14,62,58,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,4432865.0,Jacy Sheldon,,,24,3
2026-04-25,401866152410,Ashten Prechtel shooting foul,Shooting Foul,44,False,3,6:09,62,58,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,,,,,28,2
2026-04-25,401866152412,Aicha Coulibaly makes free throw 1 of 2,Free Throw - 1 of 2,98,True,3,6:09,62,59,Phoenix Mercury,Chicago Sky,4433433.0,Aicha Coulibaly,,,,,-214748340,-214748365
2026-04-25,401866152413,Jillian Alleyne enters the game for Ashten Prechtel,Substitution,584,False,3,6:09,62,59,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,4433634.0,Ashten Prechtel,,,-214748340,-214748365
2026-04-25,401866152414,Hailey Van Lith enters the game for Jacy Sheldon,Substitution,584,False,3,6:09,62,59,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,4432865.0,Jacy Sheldon,,,-214748340,-214748365
2026-04-25,401866152417,Aicha Coulibaly makes free throw 2 of 2,Free Throw - 2 of 2,99,True,3,6:09,62,60,Phoenix Mercury,Chicago Sky,4433433.0,Aicha Coulibaly,,,,,-214748340,-214748365
2026-04-25,401866152418,Kara Dunn makes 22-foot three point jumper (Kiana Williams assists),Jump Shot,92,True,3,5:59,65,60,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,4282168.0,Kiana Williams,,,47,3
2026-04-25,401866152420,Sidney Cooks makes 19-foot jumper (Hailey Van Lith assists),Jump Shot,92,True,3,5:39,65,62,Phoenix Mercury,Chicago Sky,4281245.0,Sidney Cooks,4433412.0,Hailey Van Lith,,,24,19
2026-04-25,401866152422,Aicha Coulibaly shooting foul,Shooting Foul,44,False,3,5:13,65,62,Phoenix Mercury,Chicago Sky,4433433.0,Aicha Coulibaly,,,,,38,1
2026-04-25,401866152424,Kara Dunn makes free throw 1 of 2,Free Throw - 1 of 2,98,True,3,5:13,66,62,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,,,,,-214748340,-214748365
2026-04-25,401866152425,Sydney Taylor enters the game for Aicha Coulibaly,Substitution,584,False,3,5:13,66,62,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,4433433.0,Aicha Coulibaly,,,-214748340,-214748365
2026-04-25,401866152426,Gabriela Jaquez enters the game for Rachel Banham,Substitution,584,False,3,5:13,66,62,Phoenix Mercury,Chicago Sky,4858656.0,Gabriela Jaquez,2566186.0,Rachel Banham,,,-214748340,-214748365
2026-04-25,401866152429,Kara Dunn makes free throw 2 of 2,Free Throw - 2 of 2,99,True,3,5:13,67,62,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,,,,,-214748340,-214748365
2026-04-25,401866152430,Rickea Jackson traveling turnover,Traveling,64,False,3,5:01,67,62,Phoenix Mercury,Chicago Sky,4433630.0,Rickea Jackson,,,,,40,21
2026-04-25,401866152431,Maggie Doogan enters the game for Lauren Jensen,Substitution,584,False,3,5:01,67,62,Phoenix Mercury,Chicago Sky,5107506.0,Maggie Doogan,4597505.0,Lauren Jensen,,,-214748340,-214748365
2026-04-25,401866152436,"Rickea Jackson defensive 3-seconds (technical foul)
",Defensive 3-Seconds Technical,29,False,3,4:45,67,62,Phoenix Mercury,Chicago Sky,4433630.0,Rickea Jackson,,,,,23,7
2026-04-25,401866152437,Mercury Full timeout,Full Timeout,16,False,3,4:45,67,62,Phoenix Mercury,Chicago Sky,,,,,,,-214748340,-214748365
2026-04-25,401866152438,Latasha Lattimore enters the game for Rickea Jackson,Substitution,584,False,3,4:45,67,62,Phoenix Mercury,Chicago Sky,4433517.0,Latasha Lattimore,4433630.0,Rickea Jackson,,,-214748340,-214748365
2026-04-25,401866152440,Kiana Williams makes technical free throw,Free Throw - Technical,103,True,3,4:45,68,62,Phoenix Mercury,Chicago Sky,4282168.0,Kiana Williams,,,,,-214748340,-214748365
2026-04-25,401866152441,Morgan Maly misses 23-foot three point jumper,Jump Shot,92,False,3,4:38,68,62,Phoenix Mercury,Chicago Sky,4599199.0,Morgan Maly,,,,,1,1
2026-04-25,401866152442,Mercury offensive team rebound,Offensive Rebound,156,False,3,4:36,68,62,Phoenix Mercury,Chicago Sky,,,,,,,1,1
2026-04-25,401866152444,Kiana Williams makes 23-foot three point jumper (Morgan Maly assists),Jump Shot,92,True,3,4:26,71,62,Phoenix Mercury,Chicago Sky,4282168.0,Kiana Williams,4599199.0,Morgan Maly,,,2,2
2026-04-25,401866152446,Sidney Cooks misses 26-foot three point jumper,Jump Shot,92,False,3,4:08,71,62,Phoenix Mercury,Chicago Sky,4281245.0,Sidney Cooks,,,,,25,27
2026-04-25,401866152447,Kiana Williams defensive rebound,Defensive Rebound,155,False,3,4:04,71,62,Phoenix Mercury,Chicago Sky,4282168.0,Kiana Williams,,,,,25,27
2026-04-25,401866152448,Kara Dunn makes 25-foot three point step back jumpshot (Jillian Alleyne assists),Step Back Jump Shot,132,True,3,3:50,74,62,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,2984730.0,Jillian Alleyne,,,42,19
2026-04-25,401866152450,Kiana Williams personal foul,Personal Foul,45,False,3,3:35,74,62,Phoenix Mercury,Chicago Sky,4282168.0,Kiana Williams,,,,,44,17
2026-04-25,401866152452,Shay Ciezki enters the game for Kara Dunn,Substitution,584,False,3,3:35,74,62,Phoenix Mercury,Chicago Sky,4688629.0,Shay Ciezki,4698730.0,Kara Dunn,,,-214748340,-214748365
2026-04-25,401866152453,Aisha Sheppard enters the game for Kiana Williams,Substitution,584,False,3,3:35,74,62,Phoenix Mercury,Chicago Sky,4281223.0,Aisha Sheppard,4282168.0,Kiana Williams,,,-214748340,-214748365
2026-04-25,401866152456,Hailey Van Lith makes 10-foot fade away jump shot,Fade Away Jump Shot,121,True,3,3:27,74,64,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,18,8
2026-04-25,401866152457,Aisha Sheppard out of bounds lost ball turnover,Out of Bounds - Lost Ball Turnover,87,False,3,3:19,74,64,Phoenix Mercury,Chicago Sky,4281223.0,Aisha Sheppard,,,,,42,27
2026-04-25,401866152458,Sydney Taylor makes driving layup (Hailey Van Lith assists),Driving Layup Shot,110,True,3,3:12,74,66,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,4433412.0,Hailey Van Lith,,,27,1
2026-04-25,401866152460,Morgan Maly misses 26-foot three point jumper,Jump Shot,92,False,3,2:58,74,66,Phoenix Mercury,Chicago Sky,4599199.0,Morgan Maly,,,,,43,19
2026-04-25,401866152461,Jillian Alleyne offensive rebound,Offensive Rebound,156,False,3,2:54,74,66,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,,,,,43,19
2026-04-25,401866152462,Jillian Alleyne makes two point shot,Layup Shot Putback,125,True,3,2:53,76,66,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,,,,,24,0
2026-04-25,401866152463,Hailey Van Lith makes layup (Sydney Taylor assists),Layup Shot,95,True,3,2:39,76,68,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,4594786.0,Sydney Taylor,,,14,7
2026-04-25,401866152465,Jillian Alleyne traveling turnover,Traveling,64,False,3,2:15,76,68,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,,,,,20,4
2026-04-25,401866152466,Jordan Hobbs enters the game for Latasha Lattimore,Substitution,584,False,3,2:15,76,68,Phoenix Mercury,Chicago Sky,4898392.0,Jordan Hobbs,4433517.0,Latasha Lattimore,,,-214748340,-214748365
2026-04-25,401866152467,Megan Nestor enters the game for Sidney Cooks,Substitution,584,False,3,2:15,76,68,Phoenix Mercury,Chicago Sky,5315047.0,Megan Nestor,4281245.0,Sidney Cooks,,,-214748340,-214748365
2026-04-25,401866152470,Gabriela Jaquez misses 24-foot three point jumper,Jump Shot,92,False,3,2:01,76,68,Phoenix Mercury,Chicago Sky,4858656.0,Gabriela Jaquez,,,,,2,7
2026-04-25,401866152471,Aisha Sheppard defensive rebound,Defensive Rebound,155,False,3,1:57,76,68,Phoenix Mercury,Chicago Sky,4281223.0,Aisha Sheppard,,,,,2,7
2026-04-25,401866152473,Shay Ciezki offensive foul,Offensive Foul,42,False,3,1:48,76,68,Phoenix Mercury,Chicago Sky,4688629.0,Shay Ciezki,,,,,11,21
2026-04-25,401866152475,Shay Ciezki offensive foul turnover,Offensive Foul Turnover,84,False,3,1:48,76,68,Phoenix Mercury,Chicago Sky,4688629.0,Shay Ciezki,,,,,11,21
2026-04-25,401866152476,Sydney Taylor makes 26-foot three point jumper (Hailey Van Lith assists),Jump Shot,92,True,3,1:33,76,71,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,4433412.0,Hailey Van Lith,,,6,18
2026-04-25,401866152479,Shay Ciezki makes driving layup (Jillian Alleyne assists),Driving Layup Shot,110,True,3,1:09,78,71,Phoenix Mercury,Chicago Sky,4688629.0,Shay Ciezki,2984730.0,Jillian Alleyne,,,24,2
2026-04-25,401866152481,Hailey Van Lith makes 17-foot pullup jump shot,Pullup Jump Shot,131,True,3,48.6,78,73,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,18,16
2026-04-25,401866152482,Morgan Maly misses 10-foot jumper,Jump Shot,92,False,3,36.3,78,73,Phoenix Mercury,Chicago Sky,4599199.0,Morgan Maly,,,,,24,10
2026-04-25,401866152483,Hailey Van Lith defensive rebound,Defensive Rebound,155,False,3,32.2,78,73,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,24,10
2026-04-25,401866152484,Megan Nestor makes layup (Sydney Taylor assists),Layup Shot,95,True,3,30.1,78,75,Phoenix Mercury,Chicago Sky,5315047.0,Megan Nestor,4594786.0,Sydney Taylor,,,24,0
2026-04-25,401866152486,Jillian Alleyne makes driving layup (Shay Ciezki assists),Driving Layup Shot,110,True,3,8.7,80,75,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,4688629.0,Shay Ciezki,,,24,1
2026-04-25,401866152488,Sydney Taylor shooting foul,Shooting Foul,44,False,3,8.7,80,75,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,,,,,23,3
2026-04-25,401866152490,Jillian Alleyne makes free throw 1 of 1,Free Throw - 1 of 1,97,True,3,8.7,81,75,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,,,,,-214748340,-214748365
2026-04-25,401866152491,Hailey Van Lith makes 19-foot jumper,Jump Shot,92,True,3,0.3,81,77,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,44,5
2026-04-25,401866152492,(00:00) [Sky] REF-INITIATED REVIEW (CALL OVERTURNED),Ref-Initiated Review (Overturned),279,False,3,0.0,81,77,Phoenix Mercury,Chicago Sky,,,,,,,-214748340,-214748365
2026-04-25,401866152493,End of the 3rd Quarter,End Period,412,False,3,0.0,81,77,Phoenix Mercury,Chicago Sky,,,,,,,-214748340,-214748365
2026-04-25,401866152494,Kara Dunn enters the game for Morgan Maly,Substitution,584,False,4,10:00,81,77,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,4599199.0,Morgan Maly,,,-214748340,-214748365
2026-04-25,401866152495,Quionche Carter enters the game for Maggie Doogan,Substitution,584,False,4,10:00,81,77,Phoenix Mercury,Chicago Sky,5107404.0,Quionche Carter,5107506.0,Maggie Doogan,,,-214748340,-214748365
2026-04-25,401866152496,Tonie Morgan enters the game for Gabriela Jaquez,Substitution,584,False,4,10:00,81,77,Phoenix Mercury,Chicago Sky,4565515.0,Tonie Morgan,4858656.0,Gabriela Jaquez,,,-214748340,-214748365
2026-04-25,401866152501,Shay Ciezki misses 24-foot three point jumper,Jump Shot,92,False,4,9:45,81,77,Phoenix Mercury,Chicago Sky,4688629.0,Shay Ciezki,,,,,14,22
2026-04-25,401866152502,Quionche Carter offensive rebound,Offensive Rebound,156,False,4,9:42,81,77,Phoenix Mercury,Chicago Sky,5107404.0,Quionche Carter,,,,,14,22
2026-04-25,401866152503,Megan Nestor shooting foul,Shooting Foul,44,False,4,9:42,81,77,Phoenix Mercury,Chicago Sky,5315047.0,Megan Nestor,,,,,32,3
2026-04-25,401866152505,Quionche Carter makes free throw 1 of 2,Free Throw - 1 of 2,98,True,4,9:42,82,77,Phoenix Mercury,Chicago Sky,5107404.0,Quionche Carter,,,,,-214748340,-214748365
2026-04-25,401866152506,Quionche Carter makes free throw 2 of 2,Free Throw - 2 of 2,99,True,4,9:42,83,77,Phoenix Mercury,Chicago Sky,5107404.0,Quionche Carter,,,,,-214748340,-214748365
2026-04-25,401866152507,Hailey Van Lith makes 25-foot three point jumper (Sydney Taylor assists),Jump Shot,92,True,4,9:28,83,80,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,4594786.0,Sydney Taylor,,,2,11
2026-04-25,401866152509,Aisha Sheppard makes driving layup (Shay Ciezki assists),Driving Layup Shot,110,True,4,9:09,85,80,Phoenix Mercury,Chicago Sky,4281223.0,Aisha Sheppard,4688629.0,Shay Ciezki,,,34,1
2026-04-25,401866152511,Megan Nestor shooting foul,Shooting Foul,44,False,4,9:09,85,80,Phoenix Mercury,Chicago Sky,5315047.0,Megan Nestor,,,,,33,2
2026-04-25,401866152513,Aisha Sheppard makes free throw 1 of 1,Free Throw - 1 of 1,97,True,4,9:09,86,80,Phoenix Mercury,Chicago Sky,4281223.0,Aisha Sheppard,,,,,-214748340,-214748365
2026-04-25,401866152514,Hailey Van Lith makes 13-foot running pullup jump shot (Sydney Taylor assists),Running Pullup Jump Shot,146,True,4,8:59,86,82,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,4594786.0,Sydney Taylor,,,12,4
2026-04-25,401866152516,Kara Dunn makes 24-foot jump bank shot (Jillian Alleyne assists),Jump Shot Bank,122,True,4,8:39,89,82,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,2984730.0,Jillian Alleyne,,,11,19
2026-04-25,401866152518,Tonie Morgan out of bounds bad pass turnover,Out of Bounds - Bad Pass Turnover,90,False,4,8:20,89,82,Phoenix Mercury,Chicago Sky,4565515.0,Tonie Morgan,,,,,26,14
2026-04-25,401866152519,Aisha Sheppard misses 26-foot three point jumper,Jump Shot,92,False,4,8:04,89,82,Phoenix Mercury,Chicago Sky,4281223.0,Aisha Sheppard,,,,,32,25
2026-04-25,401866152520,Tonie Morgan defensive rebound,Defensive Rebound,155,False,4,7:59,89,82,Phoenix Mercury,Chicago Sky,4565515.0,Tonie Morgan,,,,,32,25
2026-04-25,401866152521,Aisha Sheppard shooting foul,Shooting Foul,44,False,4,7:57,89,82,Phoenix Mercury,Chicago Sky,4281223.0,Aisha Sheppard,,,,,29,3
2026-04-25,401866152523,Sydney Taylor makes free throw 1 of 2,Free Throw - 1 of 2,98,True,4,7:57,89,83,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,,,,,-214748340,-214748365
2026-04-25,401866152524,Sydney Taylor misses free throw 2 of 2,Free Throw - 2 of 2,99,False,4,7:57,89,83,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,,,,,-214748340,-214748365
2026-04-25,401866152525,Sydney Taylor offensive rebound,Offensive Rebound,156,False,4,7:55,89,83,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,,,,,-214748340,-214748365
2026-04-25,401866152526,Jillian Alleyne shooting foul,Shooting Foul,44,False,4,7:55,89,83,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,,,,,16,5
2026-04-25,401866152528,Mercury Full timeout,Full Timeout,16,False,4,7:55,89,83,Phoenix Mercury,Chicago Sky,,,,,,,-214748340,-214748365
2026-04-25,401866152531,Hailey Van Lith makes free throw 1 of 2,Free Throw - 1 of 2,98,True,4,7:55,89,84,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,-214748340,-214748365
2026-04-25,401866152532,Hailey Van Lith makes free throw 2 of 2,Free Throw - 2 of 2,99,True,4,7:55,89,85,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,-214748340,-214748365
2026-04-25,401866152533,Kara Dunn makes 21-foot jumper (Shay Ciezki assists),Jump Shot,92,True,4,7:31,91,85,Phoenix Mercury,Chicago Sky,4698730.0,Kara Dunn,4688629.0,Shay Ciezki,,,16,20
2026-04-25,401866152535,Hailey Van Lith makes layup,Layup Shot,95,True,4,7:12,91,87,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,28,5
2026-04-25,401866152536,Quionche Carter shooting foul,Shooting Foul,44,False,4,7:12,91,87,Phoenix Mercury,Chicago Sky,5107404.0,Quionche Carter,,,,,28,5
2026-04-25,401866152538,Kiana Williams enters the game for Aisha Sheppard,Substitution,584,False,4,7:12,91,87,Phoenix Mercury,Chicago Sky,4282168.0,Kiana Williams,4281223.0,Aisha Sheppard,,,-214748340,-214748365
2026-04-25,401866152540,Hailey Van Lith misses free throw 1 of 1,Free Throw - 1 of 1,97,False,4,7:12,91,87,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,-214748340,-214748365
2026-04-25,401866152541,Quionche Carter defensive rebound,Defensive Rebound,155,False,4,7:08,91,87,Phoenix Mercury,Chicago Sky,5107404.0,Quionche Carter,,,,,-214748340,-214748365
2026-04-25,401866152542,"Jillian Alleyne bad pass
turnover (Megan Nestor steals)","Bad Pass
Turnover",62,False,4,6:52,91,87,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,5315047.0,Megan Nestor,,,32,6
2026-04-25,401866152544,Sydney Taylor misses layup,Layup Shot,95,False,4,6:46,91,87,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,,,,,11,8
2026-04-25,401866152545,Mercury defensive team rebound,Defensive Rebound,155,False,4,6:45,91,87,Phoenix Mercury,Chicago Sky,,,,,,,11,8
2026-04-25,401866152546,Jordan Hobbs loose ball foul,Loose Ball Foul,43,False,4,6:45,91,87,Phoenix Mercury,Chicago Sky,4898392.0,Jordan Hobbs,,,,,38,6
2026-04-25,401866152548,Morgan Maly enters the game for Kara Dunn,Substitution,584,False,4,6:45,91,87,Phoenix Mercury,Chicago Sky,4599199.0,Morgan Maly,4698730.0,Kara Dunn,,,-214748340,-214748365
2026-04-25,401866152549,Gabriela Jaquez enters the game for Sydney Taylor,Substitution,584,False,4,6:45,91,87,Phoenix Mercury,Chicago Sky,4858656.0,Gabriela Jaquez,4594786.0,Sydney Taylor,,,-214748340,-214748365
2026-04-25,401866152552,Jillian Alleyne makes 1-foot jump bank shot,Jump Shot Bank,122,True,4,6:21,93,87,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,,,,,25,2
2026-04-25,401866152554,Megan Nestor shooting foul,Shooting Foul,44,False,4,6:21,93,87,Phoenix Mercury,Chicago Sky,5315047.0,Megan Nestor,,,,,25,2
2026-04-25,401866152556,Jillian Alleyne makes free throw 1 of 1,Free Throw - 1 of 1,97,True,4,6:21,94,87,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,,,,,-214748340,-214748365
2026-04-25,401866152557,"Jillian Alleyne defensive 3-seconds (technical foul)
",Defensive 3-Seconds Technical,29,False,4,6:13,94,87,Phoenix Mercury,Chicago Sky,2984730.0,Jillian Alleyne,,,,,25,5
2026-04-25,401866152558,Hailey Van Lith makes technical free throw,Free Throw - Technical,103,True,4,6:13,94,88,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,-214748340,-214748365
2026-04-25,401866152559,Ashten Prechtel enters the game for Jillian Alleyne,Substitution,584,False,4,6:13,94,88,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,2984730.0,Jillian Alleyne,,,-214748340,-214748365
2026-04-25,401866152561,Megan Nestor misses 8-foot jumper,Jump Shot,92,False,4,6:05,94,88,Phoenix Mercury,Chicago Sky,5315047.0,Megan Nestor,,,,,18,4
2026-04-25,401866152562,Ashten Prechtel defensive rebound,Defensive Rebound,155,False,4,6:02,94,88,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,,,,,18,4
2026-04-25,401866152563,Quionche Carter makes 25-foot three point jumper (Shay Ciezki assists),Jump Shot,92,True,4,5:50,97,88,Phoenix Mercury,Chicago Sky,5107404.0,Quionche Carter,4688629.0,Shay Ciezki,,,38,21
2026-04-25,401866152566,Hailey Van Lith makes 12-foot two point shot,Turnaround Fade Away Jump Shot,137,True,4,5:30,97,90,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,12,2
2026-04-25,401866152567,Megan Nestor shooting foul,Shooting Foul,44,False,4,5:24,97,90,Phoenix Mercury,Chicago Sky,5315047.0,Megan Nestor,,,,,25,1
2026-04-25,401866152569,Ashten Prechtel misses free throw 1 of 2,Free Throw - 1 of 2,98,False,4,5:24,97,90,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,,,,,-214748340,-214748365
2026-04-25,401866152570,Mercury offensive team rebound,Offensive Rebound,156,False,4,5:24,97,90,Phoenix Mercury,Chicago Sky,,,,,,,-214748340,-214748365
2026-04-25,401866152571,Maggie Doogan enters the game for Shay Ciezki,Substitution,584,False,4,5:24,97,90,Phoenix Mercury,Chicago Sky,5107506.0,Maggie Doogan,4688629.0,Shay Ciezki,,,-214748340,-214748365
2026-04-25,401866152572,Lauren Jensen enters the game for Quionche Carter,Substitution,584,False,4,5:24,97,90,Phoenix Mercury,Chicago Sky,4597505.0,Lauren Jensen,5107404.0,Quionche Carter,,,-214748340,-214748365
2026-04-25,401866152573,Sidney Cooks enters the game for Megan Nestor,Substitution,584,False,4,5:24,97,90,Phoenix Mercury,Chicago Sky,4281245.0,Sidney Cooks,5315047.0,Megan Nestor,,,-214748340,-214748365
2026-04-25,401866152577,Ashten Prechtel makes free throw 2 of 2,Free Throw - 2 of 2,99,True,4,5:24,98,90,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,,,,,-214748340,-214748365
2026-04-25,401866152578,Gabriela Jaquez makes 13-foot turnaround jump shot (Tonie Morgan assists),Turnaround Jump Shot,114,True,4,5:13,98,92,Phoenix Mercury,Chicago Sky,4858656.0,Gabriela Jaquez,4565515.0,Tonie Morgan,,,16,9
2026-04-25,401866152579,Hailey Van Lith personal foul,Personal Foul,45,False,4,5:02,98,92,Phoenix Mercury,Chicago Sky,4433412.0,Hailey Van Lith,,,,,3,17
2026-04-25,401866152581,Maggie Doogan makes free throw 1 of 2,Free Throw - 1 of 2,98,True,4,5:02,99,92,Phoenix Mercury,Chicago Sky,5107506.0,Maggie Doogan,,,,,-214748340,-214748365
2026-04-25,401866152582,Sydney Taylor enters the game for Hailey Van Lith,Substitution,584,False,4,5:02,99,92,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,4433412.0,Hailey Van Lith,,,-214748340,-214748365
2026-04-25,401866152584,Maggie Doogan makes free throw 2 of 2,Free Throw - 2 of 2,99,True,4,5:02,100,92,Phoenix Mercury,Chicago Sky,5107506.0,Maggie Doogan,,,,,-214748340,-214748365
2026-04-25,401866152586,"Sydney Taylor bad pass
turnover (Morgan Maly steals)","Bad Pass
Turnover",62,False,4,4:51,100,92,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,4599199.0,Morgan Maly,,,44,33
2026-04-25,401866152588,Kiana Williams misses 23-foot three point jumper,Jump Shot,92,False,4,4:45,100,92,Phoenix Mercury,Chicago Sky,4282168.0,Kiana Williams,,,,,2,4
2026-04-25,401866152589,Sydney Taylor defensive rebound,Defensive Rebound,155,False,4,4:41,100,92,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,,,,,2,4
2026-04-25,401866152590,Gabriela Jaquez makes layup (Sydney Taylor assists),Layup Shot,95,True,4,4:39,100,94,Phoenix Mercury,Chicago Sky,4858656.0,Gabriela Jaquez,4594786.0,Sydney Taylor,,,25,0
2026-04-25,401866152592,Ashten Prechtel misses 24-foot three point jumper,Jump Shot,92,False,4,4:26,100,94,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,,,,,48,8
2026-04-25,401866152593,Sky defensive team rebound,Defensive Rebound,155,False,4,4:26,100,94,Phoenix Mercury,Chicago Sky,,,,,,,48,8
2026-04-25,401866152594,Jordan Hobbs misses 10-foot turnaround jump shot,Turnaround Jump Shot,114,False,4,4:05,100,94,Phoenix Mercury,Chicago Sky,4898392.0,Jordan Hobbs,,,,,28,10
2026-04-25,401866152595,Ashten Prechtel defensive rebound,Defensive Rebound,155,False,4,4:01,100,94,Phoenix Mercury,Chicago Sky,4433634.0,Ashten Prechtel,,,,,28,10
2026-04-25,401866152596,Sidney Cooks blocks Lauren Jensen 's 5-foot driving layup,Driving Layup Shot,110,False,4,3:49,100,94,Phoenix Mercury,Chicago Sky,4597505.0,Lauren Jensen,4281245.0,Sidney Cooks,,,28,5
2026-04-25,401866152598,Gabriela Jaquez defensive rebound,Defensive Rebound,155,False,4,3:45,100,94,Phoenix Mercury,Chicago Sky,4858656.0,Gabriela Jaquez,,,,,28,5
2026-04-25,401866152599,Sydney Taylor misses layup,Layup Shot,95,False,4,3:41,100,94,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,,,,,26,-1
2026-04-25,401866152600,Jordan Hobbs offensive rebound,Offensive Rebound,156,False,4,3:38,100,94,Phoenix Mercury,Chicago Sky,4898392.0,Jordan Hobbs,,,,,26,-1
2026-04-25,401866152601,Sydney Taylor misses 24-foot three point jumper,Jump Shot,92,False,4,3:36,100,94,Phoenix Mercury,Chicago Sky,4594786.0,Sydney Taylor,,,,,44,15
2026-04-25,401866152602,Jordan Hobbs offensive rebound,Offensive Rebound,156,False,4,3:32,100,94,Phoenix Mercury,Chicago Sky,4898392.0,Jordan Hobbs,,,,,44,15
2026-04-25,401866152603,"Sidney Cooks bad pass
turnover (Kiana Williams steals)","Bad Pass
Turnover",62,False,4,3:25,100,94,Phoenix Mercury,Chicago Sky,4281245.0,Sidney Cooks,4282168.0,Kiana Williams,,,28,16
2026-04-25,401866152605,Kiana Williams makes layup,Layup Shot,95,True,4,3:21,102,94,Phoenix Mercury,Chicago Sky,4282168.0,Kiana Williams,,,,,24,1
